level,puzzle_id,clues,logical_steps,hardest_technique,nakedSingle,hiddenSingle,lockedCandidates,nakedPair,hiddenPair,nakedTriple,skyscraper,xWing,swordfish
hard,183,31,54,nakedTriple,41,9,2,0,1,1,0,0,0
hard,184,29,57,nakedTriple,44,8,3,0,1,1,0,0,0
hard,185,28,60,nakedTriple,44,9,5,0,1,1,0,0,0
hard,186,25,62,nakedTriple,39,17,5,0,0,1,0,0,0
hard,187,30,54,nakedTriple,43,8,1,1,0,1,0,0,0
hard,188,28,58,nakedTriple,43,10,4,0,0,1,0,0,0
hard,189,28,55,nakedTriple,39,14,0,1,0,1,0,0,0
hard,190,29,53,nakedTriple,37,15,0,0,0,1,0,0,0
hard,191,25,60,nakedTriple,45,11,2,0,1,1,0,0,0
hard,192,26,60,nakedTriple,47,8,4,0,0,1,0,0,0
hard,193,26,56,nakedTriple,49,6,0,0,0,1,0,0,0
hard,194,28,59,nakedTriple,38,15,5,0,0,1,0,0,0
hard,195,25,60,nakedTriple,42,14,3,0,0,1,0,0,0
hard,196,26,61,nakedTriple,46,9,3,2,0,1,0,0,0
hard,197,27,65,nakedTriple,44,10,7,3,0,1,0,0,0
hard,198,26,57,nakedTriple,48,7,1,0,0,1,0,0,0
hard,199,28,58,nakedTriple,45,8,4,0,0,1,0,0,0
hard,200,26,58,nakedTriple,37,18,2,0,0,1,0,0,0
hard,201,29,57,nakedTriple,45,7,3,1,0,1,0,0,0
hard,202,26,62,nakedTriple,49,6,5,1,0,1,0,0,0
hard,203,28,60,nakedTriple,38,15,3,2,1,1,0,0,0
hard,204,26,64,nakedTriple,45,10,6,2,0,1,0,0,0
hard,205,29,59,nakedTriple,42,10,5,1,0,1,0,0,0
hard,206,28,57,nakedTriple,43,10,2,1,0,1,0,0,0
hard,207,26,60,nakedTriple,43,12,3,1,0,1,0,0,0
hard,208,27,57,nakedTriple,32,22,2,0,0,1,0,0,0
hard,209,28,62,nakedTriple,38,15,5,3,0,1,0,0,0
hard,210,32,54,nakedTriple,42,7,4,0,0,1,0,0,0
hard,211,24,64,nakedTriple,46,11,5,1,0,1,0,0,0
hard,212,26,60,nakedTriple,39,16,4,0,0,1,0,0,0
hard,213,28,60,nakedTriple,41,12,6,0,0,1,0,0,0
hard,214,28,61,nakedTriple,45,8,3,3,1,1,0,0,0
hard,215,28,57,nakedTriple,45,8,3,0,0,1,0,0,0
hard,216,25,63,nakedTriple,38,18,4,1,1,1,0,0,0
hard,217,30,55,nakedTriple,43,8,3,0,0,1,0,0,0
hard,218,28,59,nakedTriple,36,17,3,1,1,1,0,0,0
hard,219,27,57,nakedTriple,42,12,2,0,0,1,0,0,0
hard,220,26,64,nakedTriple,42,13,5,1,2,1,0,0,0
hard,221,25,57,nakedTriple,44,12,0,0,0,1,0,0,0
hard,222,29,57,nakedTriple,40,12,4,0,0,1,0,0,0
hard,223,26,64,nakedTriple,48,7,6,1,1,1,0,0,0
hard,224,26,68,nakedTriple,44,11,11,1,0,1,0,0,0
hard,225,26,62,nakedTriple,46,9,5,1,0,1,0,0,0
hard,226,28,59,nakedTriple,47,6,3,2,0,1,0,0,0
hard,227,28,57,nakedTriple,46,7,1,1,1,1,0,0,0
hard,228,28,58,nakedTriple,42,11,2,1,1,1,0,0,0
hard,229,28,59,nakedTriple,46,7,5,0,0,1,0,0,0
hard,230,26,67,nakedTriple,47,8,9,1,1,1,0,0,0
hard,231,30,60,nakedTriple,43,8,4,3,1,1,0,0,0
hard,232,28,56,nakedTriple,41,12,2,0,0,1,0,0,0
hard,233,30,62,nakedTriple,43,8,8,2,0,1,0,0,0
hard,234,26,59,nakedTriple,41,14,2,1,0,1,0,0,0
hard,235,27,62,nakedTriple,46,8,4,2,1,1,0,0,0
hard,236,28,59,nakedTriple,41,12,5,0,0,1,0,0,0
hard,237,28,57,nakedTriple,41,12,3,0,0,1,0,0,0
hard,238,28,58,nakedTriple,44,9,3,0,1,1,0,0,0
hard,239,26,60,nakedTriple,41,14,4,0,0,1,0,0,0
hard,240,29,56,nakedTriple,44,8,1,2,0,1,0,0,0
hard,241,25,61,nakedTriple,43,13,3,1,0,1,0,0,0
hard,242,28,55,nakedTriple,44,9,1,0,0,1,0,0,0
hard,243,28,59,nakedTriple,49,4,3,2,0,1,0,0,0
hard,244,28,60,nakedTriple,38,15,3,2,1,1,0,0,0
hard,245,27,60,nakedTriple,41,13,5,0,0,1,0,0,0
hard,246,26,56,nakedTriple,47,8,0,0,0,1,0,0,0
hard,247,30,55,nakedTriple,37,14,2,0,1,1,0,0,0
hard,248,28,58,nakedTriple,46,7,3,0,0,2,0,0,0
hard,249,30,52,nakedTriple,46,5,0,0,0,1,0,0,0
hard,250,30,60,nakedTriple,40,11,5,2,1,1,0,0,0
hard,251,26,59,nakedTriple,41,14,2,1,0,1,0,0,0
hard,252,28,55,nakedTriple,44,9,1,0,0,1,0,0,0
hard,253,30,59,nakedTriple,41,10,6,1,0,1,0,0,0
hard,254,28,60,nakedTriple,49,4,5,1,0,1,0,0,0
hard,255,28,61,nakedTriple,40,13,5,2,0,1,0,0,0
hard,256,28,56,nakedTriple,48,5,2,0,0,1,0,0,0
hard,257,28,60,nakedTriple,40,13,5,1,0,1,0,0,0
hard,258,28,58,nakedTriple,44,9,4,0,0,1,0,0,0
hard,259,28,55,nakedTriple,43,10,0,1,0,1,0,0,0
hard,260,28,57,nakedTriple,42,11,2,0,1,1,0,0,0
hard,261,27,56,nakedTriple,39,15,0,1,0,1,0,0,0
hard,262,26,62,nakedTriple,39,16,5,0,1,1,0,0,0
hard,263,30,56,nakedTriple,42,9,4,0,0,1,0,0,0
hard,264,26,58,nakedTriple,49,6,1,1,0,1,0,0,0
hard,265,24,62,nakedTriple,51,6,3,0,1,1,0,0,0
hard,266,26,62,nakedTriple,47,8,4,2,0,1,0,0,0
hard,267,26,65,nakedTriple,46,9,5,3,1,1,0,0,0
hard,268,28,63,nakedTriple,43,10,8,0,1,1,0,0,0
hard,269,26,60,nakedTriple,45,10,3,0,1,1,0,0,0
hard,270,26,61,nakedTriple,38,17,3,2,0,1,0,0,0
hard,271,25,64,nakedTriple,41,15,6,1,0,1,0,0,0
hard,272,26,59,nakedTriple,49,6,3,0,0,1,0,0,0
hard,273,28,64,nakedTriple,40,13,7,1,1,2,0,0,0
hard,274,25,58,nakedTriple,47,9,1,0,0,1,0,0,0
hard,275,27,61,nakedTriple,43,11,5,0,1,1,0,0,0
hard,276,26,62,nakedTriple,50,5,6,0,0,1,0,0,0
hard,277,26,61,nakedTriple,48,7,3,1,1,1,0,0,0
hard,278,29,57,nakedTriple,40,12,3,0,1,1,0,0,0
hard,279,28,55,nakedTriple,44,9,1,0,0,1,0,0,0
hard,280,28,59,nakedTriple,41,12,4,1,0,1,0,0,0
hard,281,30,55,nakedTriple,41,10,3,0,0,1,0,0,0
hard,282,30,53,nakedTriple,46,5,1,0,0,1,0,0,0
hard,283,26,60,nakedTriple,52,3,4,0,0,1,0,0,0
hard,284,28,61,nakedTriple,39,14,6,0,0,2,0,0,0
hard,285,26,61,nakedTriple,44,11,5,0,0,1,0,0,0
hard,286,29,56,nakedTriple,41,11,2,0,1,1,0,0,0
hard,287,28,57,nakedTriple,51,2,2,1,0,1,0,0,0
hard,288,28,56,nakedTriple,47,6,2,0,0,1,0,0,0
hard,289,30,58,nakedTriple,46,5,5,1,0,1,0,0,0
hard,290,24,61,nakedTriple,45,12,1,1,1,1,0,0,0
hard,291,28,60,nakedTriple,46,7,4,2,0,1,0,0,0
hard,292,27,56,nakedTriple,32,22,1,0,0,1,0,0,0
hard,293,26,65,nakedTriple,44,11,6,3,0,1,0,0,0
hard,294,26,62,nakedTriple,42,13,4,1,1,1,0,0,0
hard,295,28,57,nakedTriple,39,14,2,0,0,2,0,0,0
hard,296,30,55,nakedTriple,39,12,2,1,0,1,0,0,0
hard,297,26,60,nakedTriple,42,13,3,0,1,1,0,0,0
hard,298,26,58,nakedTriple,47,8,2,0,0,1,0,0,0
hard,299,25,61,nakedTriple,44,12,3,1,0,1,0,0,0
hard,300,28,55,nakedTriple,48,5,1,0,0,1,0,0,0
hard,301,28,57,nakedTriple,39,14,1,1,1,1,0,0,0
hard,302,26,61,nakedTriple,47,8,3,0,0,3,0,0,0
hard,303,27,60,nakedTriple,44,10,5,0,0,1,0,0,0
hard,304,28,54,nakedTriple,47,6,0,0,0,1,0,0,0
hard,305,25,59,nakedTriple,48,8,2,0,0,1,0,0,0
hard,306,27,63,nakedTriple,40,14,6,2,0,1,0,0,0
hard,307,28,59,nakedTriple,33,20,5,0,0,1,0,0,0
hard,308,28,61,nakedTriple,41,12,6,0,1,1,0,0,0
hard,309,27,61,nakedTriple,47,7,3,1,1,2,0,0,0
hard,310,28,61,nakedTriple,41,12,5,1,1,1,0,0,0
hard,311,29,56,nakedTriple,42,10,3,0,0,1,0,0,0
hard,312,27,60,nakedTriple,41,13,4,1,0,1,0,0,0
hard,313,27,58,nakedTriple,48,6,1,0,2,1,0,0,0
hard,314,30,55,nakedTriple,42,9,2,1,0,1,0,0,0
hard,315,27,58,nakedTriple,40,14,3,0,0,1,0,0,0
hard,316,26,60,nakedTriple,43,12,3,0,1,1,0,0,0
hard,317,27,61,nakedTriple,44,10,4,1,1,1,0,0,0
hard,318,30,53,nakedTriple,39,12,1,0,0,1,0,0,0
hard,319,28,62,nakedTriple,46,7,5,2,1,1,0,0,0
hard,320,28,58,nakedTriple,43,10,3,1,0,1,0,0,0
hard,321,25,68,nakedTriple,50,6,7,2,1,2,0,0,0
hard,322,28,59,nakedTriple,40,13,4,0,1,1,0,0,0
hard,323,28,60,nakedTriple,45,8,4,2,0,1,0,0,0
hard,324,26,63,nakedTriple,42,13,5,1,1,1,0,0,0
hard,325,28,57,nakedTriple,37,16,1,2,0,1,0,0,0
hard,326,28,59,nakedTriple,39,14,4,0,1,1,0,0,0
hard,327,27,63,nakedTriple,39,15,6,0,2,1,0,0,0
hard,328,28,57,nakedTriple,41,12,2,1,0,1,0,0,0
hard,329,30,52,nakedTriple,45,6,0,0,0,1,0,0,0
hard,330,26,61,nakedTriple,42,13,5,0,0,1,0,0,0
hard,331,30,56,nakedTriple,35,16,3,1,0,1,0,0,0
hard,332,27,61,nakedTriple,38,16,5,1,0,1,0,0,0
hard,333,26,60,nakedTriple,51,4,2,0,2,1,0,0,0
hard,334,26,62,nakedTriple,41,14,5,0,0,2,0,0,0
hard,335,24,62,nakedTriple,50,7,4,0,0,1,0,0,0
hard,336,29,58,nakedTriple,37,15,4,1,0,1,0,0,0
hard,337,30,53,nakedTriple,40,11,1,0,0,1,0,0,0
hard,338,28,65,nakedTriple,45,8,8,0,3,1,0,0,0
hard,339,26,56,nakedTriple,46,9,0,0,0,1,0,0,0
hard,340,29,56,nakedTriple,42,10,2,1,0,1,0,0,0
hard,341,27,61,nakedTriple,41,13,3,1,2,1,0,0,0
hard,342,26,60,nakedTriple,47,8,4,0,0,1,0,0,0
hard,343,28,59,nakedTriple,45,8,5,0,0,1,0,0,0
hard,344,30,61,nakedTriple,42,9,7,2,0,1,0,0,0
hard,345,27,59,nakedTriple,42,12,3,1,0,1,0,0,0
hard,346,28,64,nakedTriple,45,8,8,1,1,1,0,0,0
hard,347,28,58,nakedTriple,39,14,3,1,0,1,0,0,0
hard,348,28,59,nakedTriple,41,12,3,1,1,1,0,0,0
hard,349,30,54,nakedTriple,43,8,1,1,0,1,0,0,0
hard,350,26,56,nakedTriple,46,9,0,0,0,1,0,0,0
hard,351,27,62,nakedTriple,38,16,5,2,0,1,0,0,0
hard,352,26,64,nakedTriple,46,9,7,1,0,1,0,0,0
hard,353,27,61,nakedTriple,41,13,4,1,0,2,0,0,0
hard,354,26,60,nakedTriple,43,12,4,0,0,1,0,0,0
hard,355,26,63,nakedTriple,50,5,4,1,2,1,0,0,0
hard,356,29,57,nakedTriple,36,16,2,1,1,1,0,0,0
hard,357,28,54,nakedTriple,41,12,0,0,0,1,0,0,0
hard,358,27,59,nakedTriple,40,14,2,1,1,1,0,0,0
hard,359,30,56,nakedTriple,37,14,3,1,0,1,0,0,0
hard,360,26,67,nakedTriple,44,11,10,1,0,1,0,0,0
hard,361,28,55,nakedTriple,42,11,1,0,0,1,0,0,0
hard,362,26,57,nakedTriple,44,11,1,0,0,1,0,0,0
hard,363,27,61,nakedTriple,41,13,4,2,0,1,0,0,0
hard,364,27,59,nakedTriple,38,16,2,1,1,1,0,0,0
hard,365,26,57,nakedTriple,48,7,1,0,0,1,0,0,0
hard,366,28,62,nakedTriple,47,6,5,1,1,2,0,0,0
hard,367,31,55,nakedTriple,38,12,4,0,0,1,0,0,0
hard,368,28,57,nakedTriple,39,14,2,1,0,1,0,0,0
hard,369,25,63,nakedTriple,44,12,5,0,1,1,0,0,0
hard,370,30,53,nakedTriple,43,8,1,0,0,1,0,0,0
hard,371,30,55,nakedTriple,42,9,2,1,0,1,0,0,0
hard,372,28,58,nakedTriple,44,9,4,0,0,1,0,0,0
hard,373,28,56,nakedTriple,42,11,2,0,0,1,0,0,0
hard,374,28,58,nakedTriple,46,7,2,1,1,1,0,0,0
hard,375,26,57,nakedTriple,43,12,1,0,0,1,0,0,0
hard,376,26,64,nakedTriple,47,8,7,1,0,1,0,0,0
hard,377,24,61,nakedTriple,46,11,2,0,1,1,0,0,0
hard,378,28,58,nakedTriple,51,2,2,0,2,1,0,0,0
hard,379,27,60,nakedTriple,35,19,5,0,0,1,0,0,0
hard,380,26,59,nakedTriple,48,7,2,0,1,1,0,0,0
hard,381,26,58,nakedTriple,34,21,2,0,0,1,0,0,0
hard,382,30,55,nakedTriple,42,9,3,0,0,1,0,0,0
hard,383,29,57,nakedTriple,38,14,4,0,0,1,0,0,0
hard,384,28,61,nakedTriple,44,9,5,1,1,1,0,0,0
hard,385,25,62,nakedTriple,46,10,4,0,0,2,0,0,0
hard,386,28,59,nakedTriple,45,8,4,1,0,1,0,0,0
hard,387,28,59,nakedTriple,46,7,5,0,0,1,0,0,0
hard,388,25,60,nakedTriple,47,9,3,0,0,1,0,0,0
hard,389,27,61,nakedTriple,47,7,5,1,0,1,0,0,0
hard,390,25,60,nakedTriple,45,11,3,0,0,1,0,0,0
hard,391,28,57,nakedTriple,39,14,3,0,0,1,0,0,0
hard,392,30,54,nakedTriple,40,11,1,1,0,1,0,0,0
hard,393,27,61,nakedTriple,40,14,5,1,0,1,0,0,0
hard,394,27,61,nakedTriple,39,15,6,0,0,1,0,0,0
hard,395,27,57,nakedTriple,43,11,2,0,0,1,0,0,0
extreme,1,30,56,xWing,37,14,3,1,0,0,0,1,0
extreme,2,30,52,xWing,34,17,0,0,0,0,0,1,0
extreme,3,29,54,xWing,43,9,1,0,0,0,0,1,0
extreme,4,27,58,xWing,39,15,3,0,0,0,0,1,0
extreme,5,30,54,xWing,39,12,1,0,1,0,0,1,0
extreme,6,27,60,xWing,43,11,3,0,1,1,0,1,0
extreme,7,27,56,xWing,37,17,1,0,0,0,0,1,0
extreme,8,28,59,xWing,45,8,3,2,0,0,0,1,0
extreme,9,30,58,xWing,37,14,5,0,1,0,0,1,0
extreme,10,29,59,xWing,40,12,3,2,1,0,0,1,0
extreme,11,29,58,xWing,42,10,4,1,0,0,0,1,0
extreme,12,30,54,xWing,42,9,1,1,0,0,0,1,0
extreme,13,27,66,xWing,45,9,8,2,0,1,0,1,0
extreme,14,32,52,xWing,33,16,0,0,0,0,0,3,0
extreme,15,28,60,xWing,41,12,2,4,0,0,0,1,0
extreme,16,30,55,xWing,41,10,2,1,0,0,0,1,0
extreme,17,30,52,xWing,35,16,0,0,0,0,0,1,0
extreme,18,30,57,xWing,46,5,2,2,1,0,0,1,0
extreme,19,28,59,xWing,47,6,2,1,1,1,0,1,0
extreme,20,28,58,xWing,42,11,2,1,1,0,0,1,0
extreme,21,26,65,xWing,51,4,6,2,0,1,0,1,0
extreme,22,28,57,xWing,33,20,3,0,0,0,0,1,0
extreme,23,29,56,xWing,38,14,2,0,1,0,0,1,0
extreme,24,28,57,xWing,42,11,0,1,1,1,0,1,0
extreme,25,28,57,xWing,43,10,2,1,0,0,0,1,0
extreme,26,28,56,xWing,36,17,1,1,0,0,0,1,0
extreme,27,26,61,xWing,46,9,2,1,2,0,0,1,0
extreme,28,30,56,xWing,44,7,1,2,1,0,0,1,0
extreme,29,28,55,xWing,44,9,0,1,0,0,0,1,0
extreme,30,28,60,xWing,38,15,5,0,1,0,0,1,0
extreme,31,27,60,xWing,40,14,4,1,0,0,0,1,0
extreme,32,30,59,xWing,40,11,4,3,0,0,0,1,0
extreme,33,28,60,xWing,39,14,4,0,2,0,0,1,0
extreme,34,28,58,xWing,36,17,2,0,2,0,0,1,0
extreme,35,30,58,xWing,41,10,3,2,1,0,0,1,0
extreme,36,30,54,xWing,40,11,2,0,0,0,0,1,0
extreme,37,30,54,xWing,34,17,2,0,0,0,0,1,0
extreme,38,26,59,xWing,34,21,3,0,0,0,0,1,0
extreme,39,26,66,xWing,38,17,8,1,1,0,0,1,0
extreme,40,28,60,xWing,41,12,5,1,0,0,0,1,0
extreme,41,28,56,xWing,41,12,0,1,0,0,0,2,0
extreme,42,26,65,xWing,43,12,6,3,0,0,0,1,0
extreme,43,30,54,xWing,34,17,2,0,0,0,0,1,0
extreme,44,26,59,xWing,41,14,2,1,0,0,0,1,0
extreme,45,32,52,xWing,40,9,0,1,1,0,0,1,0
extreme,46,28,58,xWing,43,10,1,1,0,2,0,1,0
extreme,47,26,64,xWing,42,13,5,2,1,0,0,1,0
extreme,48,28,57,xWing,42,11,2,0,1,0,0,1,0
extreme,49,28,55,xWing,35,18,0,1,0,0,0,1,0
extreme,50,32,56,xWing,38,11,3,3,0,0,0,1,0
extreme,51,30,55,swordfish,26,25,2,0,0,0,1,0,1
extreme,52,26,61,xWing,34,21,1,2,0,0,2,1,0
extreme,53,24,60,skyscraper,31,26,2,0,0,0,1,0,0
extreme,54,28,58,skyscraper,35,18,1,2,0,0,2,0,0
extreme,55,26,60,skyscraper,41,14,1,3,0,0,1,0,0
extreme,56,28,56,xWing,38,15,1,0,0,0,1,1,0
extreme,57,28,55,skyscraper,33,20,1,0,0,0,1,0,0
extreme,58,26,56,skyscraper,38,17,0,0,0,0,1,0,0
extreme,59,26,57,skyscraper,37,18,1,0,0,0,1,0,0
extreme,60,26,56,skyscraper,33,22,0,0,0,0,1,0,0
extreme,61,28,54,skyscraper,40,13,0,0,0,0,1,0,0
extreme,62,26,62,skyscraper,42,13,4,2,0,0,1,0,0
extreme,63,26,58,skyscraper,29,26,2,0,0,0,1,0,0
extreme,64,28,62,skyscraper,41,12,6,2,0,0,1,0,0
extreme,65,28,59,skyscraper,38,15,3,2,0,0,1,0,0
extreme,66,27,58,skyscraper,41,13,1,0,0,1,2,0,0
extreme,67,26,64,xWing,37,18,4,1,1,0,2,1,0
extreme,68,28,55,skyscraper,43,10,1,0,0,0,1,0,0
extreme,69,30,57,swordfish,38,13,3,0,0,0,2,0,1
extreme,70,29,56,skyscraper,37,15,2,1,0,0,1,0,0
extreme,71,24,62,skyscraper,33,24,4,0,0,0,1,0,0
extreme,72,26,59,skyscraper,46,9,2,1,0,0,1,0,0
extreme,73,28,55,skyscraper,42,11,0,1,0,0,1,0,0
extreme,74,26,58,skyscraper,35,20,1,1,0,0,1,0,0
extreme,75,29,56,skyscraper,43,9,2,1,0,0,1,0,0
extreme,76,27,59,xWing,46,8,2,1,0,0,1,1,0
extreme,77,27,57,xWing,39,15,1,0,0,0,1,1,0
extreme,78,28,63,skyscraper,40,13,6,2,0,0,2,0,0
extreme,79,30,55,skyscraper,35,16,3,0,0,0,1,0,0
extreme,80,26,57,skyscraper,36,19,1,0,0,0,1,0,0
extreme,81,28,57,xWing,35,18,2,0,0,0,1,1,0
extreme,82,26,65,skyscraper,43,12,6,2,1,0,1,0,0
extreme,83,30,55,xWing,39,12,2,0,0,0,1,1,0
extreme,84,28,54,skyscraper,37,16,0,0,0,0,1,0,0
extreme,85,30,53,skyscraper,37,14,0,1,0,0,1,0,0
extreme,86,29,58,swordfish,43,9,2,0,2,0,1,0,1
extreme,87,30,53,skyscraper,34,17,0,0,0,0,2,0,0
extreme,88,28,60,xWing,30,23,5,0,0,0,1,1,0
extreme,89,29,57,skyscraper,38,14,4,0,0,0,1,0,0
extreme,90,28,60,skyscraper,35,18,5,0,1,0,1,0,0
extreme,91,32,56,skyscraper,39,10,3,2,0,0,2,0,0
extreme,92,28,55,xWing,32,21,1,0,0,0,0,1,0
extreme,93,24,64,skyscraper,39,18,5,1,0,0,1,0,0
extreme,94,28,61,xWing,36,17,1,2,1,0,3,1,0
extreme,95,26,61,skyscraper,42,13,4,0,0,0,2,0,0
extreme,96,26,57,xWing,37,18,0,0,0,0,1,1,0
extreme,97,26,59,skyscraper,39,16,3,0,0,0,1,0,0
extreme,98,27,56,skyscraper,40,14,0,1,0,0,1,0,0
extreme,99,24,68,skyscraper,41,16,7,1,2,0,1,0,0
extreme,100,32,54,skyscraper,33,16,2,1,1,0,1,0,0
extreme,101,27,56,xWing,44,10,1,0,0,0,0,1,0
extreme,102,28,54,skyscraper,43,10,0,0,0,0,1,0,0
extreme,103,32,56,xWing,45,4,4,2,0,0,0,1,0
extreme,104,28,64,xWing,34,19,6,1,0,0,3,1,0
extreme,105,28,54,skyscraper,41,12,0,0,0,0,1,0,0
extreme,106,30,53,skyscraper,36,15,1,0,0,0,1,0,0
extreme,107,30,56,skyscraper,35,16,4,0,0,0,1,0,0
extreme,108,26,56,skyscraper,31,24,0,0,0,0,1,0,0
extreme,109,30,58,skyscraper,45,6,3,2,1,0,1,0,0
extreme,110,28,55,skyscraper,40,13,0,0,0,0,2,0,0
extreme,111,25,59,skyscraper,44,12,2,0,0,0,1,0,0
extreme,112,31,51,skyscraper,28,22,0,0,0,0,1,0,0
extreme,113,30,57,skyscraper,40,11,3,2,0,0,1,0,0
extreme,114,28,57,xWing,37,16,2,1,0,0,0,1,0
extreme,115,28,56,skyscraper,33,20,1,1,0,0,1,0,0
extreme,116,26,62,skyscraper,38,17,4,1,0,0,2,0,0
extreme,117,28,58,skyscraper,32,21,3,1,0,0,1,0,0
extreme,118,26,57,skyscraper,35,20,0,1,0,0,1,0,0
extreme,119,28,59,xWing,40,13,2,2,0,0,1,1,0
extreme,120,26,59,skyscraper,36,19,2,1,0,0,1,0,0
extreme,121,27,58,skyscraper,37,17,3,0,0,0,1,0,0
extreme,122,28,56,skyscraper,35,18,1,0,0,0,2,0,0
extreme,123,30,55,xWing,37,14,1,1,0,0,1,1,0
extreme,124,29,60,skyscraper,36,16,4,1,1,0,2,0,0
extreme,125,30,59,skyscraper,46,5,4,1,2,0,1,0,0
extreme,126,27,58,skyscraper,41,13,3,0,0,0,1,0,0
extreme,127,26,56,skyscraper,37,18,0,0,0,0,1,0,0
extreme,128,28,55,xWing,35,18,1,0,0,0,0,1,0
extreme,129,28,62,skyscraper,38,15,6,2,0,0,1,0,0
extreme,130,29,54,skyscraper,39,13,1,0,0,0,1,0,0
extreme,131,28,55,xWing,44,9,0,0,0,0,1,1,0
extreme,132,31,52,skyscraper,41,9,0,0,1,0,1,0,0
extreme,133,30,59,xWing,37,14,1,3,1,1,1,1,0
extreme,134,30,54,skyscraper,42,9,0,2,0,0,1,0,0
extreme,135,28,55,skyscraper,42,11,0,0,0,0,2,0,0
extreme,136,28,58,swordfish,39,14,4,0,0,0,0,0,1
extreme,137,28,57,skyscraper,41,12,3,0,0,0,1,0,0
extreme,138,28,54,skyscraper,36,17,0,0,0,0,1,0,0
extreme,139,26,62,skyscraper,35,20,5,0,1,0,1,0,0
extreme,140,28,68,xWing,43,10,7,3,2,0,2,1,0
extreme,141,28,59,skyscraper,31,22,4,1,0,0,1,0,0
extreme,142,28,58,xWing,41,12,2,0,0,0,2,1,0
extreme,143,28,59,skyscraper,31,22,5,0,0,0,1,0,0
extreme,144,28,58,xWing,39,14,2,1,0,0,1,1,0
extreme,145,26,62,skyscraper,44,11,3,1,1,1,1,0,0
extreme,146,26,56,skyscraper,35,20,0,0,0,0,1,0,0
extreme,147,28,56,skyscraper,39,14,0,1,0,1,1,0,0
extreme,148,28,62,xWing,32,21,5,1,0,0,1,2,0
extreme,149,26,57,skyscraper,33,22,1,0,0,0,1,0,0
extreme,150,26,69,skyscraper,47,8,10,2,1,0,1,0,0
extreme,151,31,56,skyscraper,42,8,4,1,0,0,1,0,0
extreme,152,29,58,xWing,37,15,2,1,0,1,1,1,0
extreme,153,28,55,skyscraper,42,11,0,0,1,0,1,0,0
extreme,154,28,57,skyscraper,39,14,1,1,1,0,1,0,0
extreme,155,28,60,skyscraper,34,19,5,1,0,0,1,0,0
extreme,156,30,59,skyscraper,42,9,5,1,1,0,1,0,0
extreme,157,28,57,skyscraper,42,11,2,0,1,0,1,0,0
extreme,158,28,56,xWing,38,15,0,1,0,0,1,1,0
extreme,159,26,57,skyscraper,37,18,1,0,0,0,1,0,0
extreme,160,28,54,skyscraper,42,11,0,0,0,0,1,0,0
extreme,161,28,55,skyscraper,43,10,1,0,0,0,1,0,0
extreme,162,30,61,skyscraper,40,11,7,1,0,0,2,0,0
extreme,163,28,59,skyscraper,33,20,2,2,1,0,1,0,0
extreme,164,29,56,skyscraper,33,19,3,0,0,0,1,0,0
extreme,165,26,63,skyscraper,36,19,3,1,0,1,3,0,0
extreme,166,25,64,xWing,46,10,2,4,0,0,1,1,0
extreme,167,28,54,skyscraper,29,24,0,0,0,0,1,0,0
extreme,168,28,61,skyscraper,36,17,4,1,2,0,1,0,0
extreme,169,28,60,skyscraper,29,24,4,1,0,0,2,0,0
extreme,170,27,60,skyscraper,37,17,3,0,1,0,2,0,0
extreme,171,28,55,skyscraper,35,18,0,1,0,0,1,0,0
extreme,172,28,56,skyscraper,39,14,1,1,0,0,1,0,0
extreme,173,30,55,xWing,34,17,2,0,0,0,0,2,0
extreme,174,26,58,skyscraper,39,16,1,1,0,0,1,0,0
extreme,175,24,60,skyscraper,49,8,1,1,0,0,1,0,0
extreme,176,26,62,skyscraper,35,20,5,1,0,0,1,0,0
extreme,177,27,55,skyscraper,42,12,0,0,0,0,1,0,0
extreme,178,28,56,skyscraper,35,18,2,0,0,0,1,0,0
extreme,179,31,53,skyscraper,44,6,1,1,0,0,1,0,0
extreme,180,28,54,skyscraper,45,8,0,0,0,0,1,0,0
extreme,181,26,61,skyscraper,33,22,4,1,0,0,1,0,0
extreme,182,29,62,skyscraper,43,9,4,3,1,0,2,0,0
extreme,183,30,53,skyscraper,47,4,0,1,0,0,1,0,0
extreme,184,30,56,skyscraper,33,18,3,1,0,0,1,0,0
extreme,185,24,63,skyscraper,45,12,4,0,0,1,1,0,0
extreme,186,26,58,skyscraper,35,20,0,2,0,0,1,0,0
extreme,187,26,62,skyscraper,39,16,5,0,1,0,1,0,0
extreme,188,28,67,xWing,47,6,7,3,2,0,1,1,0
extreme,189,28,54,skyscraper,39,14,0,0,0,0,1,0,0
extreme,190,26,61,skyscraper,38,17,5,0,0,0,1,0,0
extreme,191,26,57,skyscraper,24,31,1,0,0,0,1,0,0
extreme,192,30,55,xWing,40,11,1,0,1,0,1,1,0
extreme,193,29,53,skyscraper,27,25,0,0,0,0,1,0,0
extreme,194,27,64,xWing,42,12,6,1,0,0,2,1,0
extreme,195,29,65,skyscraper,43,9,6,2,3,0,2,0,0
extreme,196,28,61,skyscraper,37,16,5,2,0,0,1,0,0
extreme,197,30,55,skyscraper,46,5,2,1,0,0,1,0,0
extreme,198,30,54,skyscraper,34,17,2,0,0,0,1,0,0
extreme,199,30,55,skyscraper,37,14,2,1,0,0,1,0,0
extreme,200,25,58,xWing,36,20,0,0,0,0,1,1,0
extreme,201,28,57,skyscraper,32,21,3,0,0,0,1,0,0
